,time,rela,crel,time.2,rela.1,crel.1,time.2,rela.2,crel.2,time.3,rela.3,crel.3,time.4,rela.4,crel.4
60,6.9,0.360852118,0.099201411,6.906666667,0.431239023,0.162737474,6.906666667,0.538366063,0.38749141,6.906666667,0.398549759,0.226626462,6.906666667,0.480169984,0.360688513
61,7.016666667,0.344337392,0.095484427,7.023333333,0.39802571,0.160170686,7.023333333,0.542940592,0.393748044,7.023333333,0.404087095,0.229054341,7.023333333,0.49270302,0.362162369
62,7.133333333,0.32773702,0.089331423,7.14,0.394580746,0.161976149,7.14,0.533710287,0.388420621,7.14,0.402844526,0.232571487,7.14,0.485724305,0.369354052
63,7.25,0.319702216,0.079789025,7.256666667,0.432226649,0.170406377,7.256666667,0.508527667,0.372972843,7.256666667,0.385195781,0.225009414,7.256666667,0.473139563,0.373845485
64,7.366666667,0.31746312,0.068159903,7.373333333,0.476852943,0.185010737,7.373333333,0.488628911,0.363329431,7.373333333,0.359142407,0.203994527,7.373333333,0.458390241,0.374281372
65,7.483333333,0.320324996,0.05729539,7.49,0.518284247,0.194747004,7.49,0.477738352,0.35769244,7.49,0.319555144,0.170224155,7.49,0.423642221,0.365525944
66,7.6,0.334887896,0.058096406,7.606666667,0.555290801,0.202847582,7.606666667,0.46477347,0.364823867,7.606666667,0.284662608,0.13948736,7.606666667,0.387199824,0.350409001
67,7.716666667,0.345390813,0.062597225,7.723333333,0.571412482,0.206419962,7.723333333,0.45684606,0.374693465,7.723333333,0.268854366,0.125484321,7.723333333,0.362726818,0.336564597
68,7.833333333,0.364271495,0.076208696,7.84,0.570803879,0.212822251,7.84,0.438452704,0.375703649,7.84,0.290109328,0.13714162,7.84,0.350664074,0.322077102
69,7.95,0.384918663,0.095954951,7.956666667,0.567370005,0.22731652,7.956666667,0.430627987,0.372341201,7.956666667,0.337675408,0.156176132,7.956666667,0.346566776,0.308609409
70,8.066666667,0.411529594,0.108364178,8.073333333,0.551733434,0.241461231,8.073333333,0.441848083,0.369804942,8.073333333,0.400610868,0.17999208,8.073333333,0.341179969,0.30142844
71,8.183333333,0.437660353,0.118504302,8.19,0.535122595,0.244515621,8.19,0.453123708,0.370805964,8.19,0.462007365,0.219961974,8.19,0.322552526,0.286882142
72,8.3,0.417633805,0.118951109,8.306666667,0.501688643,0.23214773,8.306666667,0.473420402,0.369550405,8.306666667,0.505956708,0.267361436,8.306666667,0.320448437,0.293096561
73,8.416666667,0.364755765,0.113824174,8.423333333,0.485750745,0.230929119,8.423333333,0.49471439,0.37787639,8.423333333,0.53352984,0.318576889,8.423333333,0.3330004,0.304549114
74,8.533333333,0.31976624,0.114895465,8.54,0.475060979,0.23385818,8.54,0.509335782,0.396004302,8.54,0.522625858,0.34687736,8.54,0.351289553,0.311622215
75,8.65,0.270062899,0.107323582,8.656666667,0.47994104,0.2428972,8.656666667,0.533739236,0.420070727,8.656666667,0.474023903,0.331928104,8.656666667,0.375450887,0.32141831
76,8.766666667,0.264880249,0.094527024,8.773333333,0.496806926,0.241113315,8.773333333,0.54738922,0.444390694,8.773333333,0.401590201,0.292722497,8.773333333,0.37898278,0.309444226
77,8.883333333,0.249683597,0.068995677,8.89,0.531627894,0.236796342,8.89,0.550464937,0.451654609,8.89,0.331685057,0.257660929,8.89,0.381707744,0.301023439
78,9,0.194372576,0.042259274,9.006666667,0.555605182,0.230129996,9.006666667,0.545258348,0.451656055,9.006666667,0.273398293,0.232968004,9.006666667,0.393731671,0.307438894
79,9.116666667,0.177098614,0.03656309,9.123333333,0.560315752,0.223380126,9.123333333,0.547152811,0.453206654,9.123333333,0.237103551,0.221387999,9.123333333,0.398635111,0.320963347
80,9.233333333,0.222474318,0.061215213,9.24,0.538048915,0.215587641,9.24,0.538127018,0.45288495,9.24,0.217392578,0.209876105,9.24,0.395855503,0.325659111
81,9.35,0.292706313,0.093215261,9.356666667,0.498567415,0.202145785,9.356666667,0.530418724,0.445773042,9.356666667,0.215298876,0.194270626,9.356666667,0.371239466,0.312453538
82,9.466666667,0.358761392,0.1210537,9.473333333,0.468252887,0.195509578,9.473333333,0.528543285,0.441492215,9.473333333,0.227864328,0.1860976,9.473333333,0.340823777,0.297533752
83,9.583333333,0.358596878,0.119389274,9.59,0.452246131,0.192163427,9.59,0.523824309,0.439423028,9.59,0.234741719,0.177521897,9.59,0.335545741,0.289649552
84,9.7,0.313978674,0.102594175,9.706666667,0.447372785,0.195534513,9.706666667,0.521108614,0.432605237,9.706666667,0.246288614,0.172515106,9.706666667,0.344910237,0.28422422
85,9.816666667,0.28680038,0.085075835,9.823333333,0.464881959,0.202481865,9.823333333,0.510387094,0.421254941,9.823333333,0.258072086,0.163051908,9.823333333,0.36636385,0.282263014
86,9.933333333,0.295955398,0.076540511,9.94,0.492538687,0.213820094,9.94,0.48599893,0.407841851,9.94,0.278809167,0.158516468,9.94,0.391597946,0.300886918
87,10.05,0.324737321,0.082804883,10.05666667,0.501905864,0.2233611,10.05666667,0.470459816,0.395480117,10.05666667,0.306718573,0.160203904,10.05666667,0.407247524,0.329719433
88,10.16666667,0.359216868,0.082935423,10.17333333,0.484074242,0.219776618,10.17333333,0.471234038,0.399414888,10.17333333,0.307862714,0.155534415,10.17333333,0.414962205,0.350362065
89,10.28333333,0.370513528,0.077516288,10.29,0.456976751,0.208825499,10.29,0.484478168,0.409510256,10.29,0.306993378,0.157855828,10.29,0.415961343,0.351509392
90,10.4,0.354768631,0.065106655,10.40666667,0.453569673,0.207817445,10.40666667,0.503525443,0.417351973,10.40666667,0.311238536,0.163098049,10.40666667,0.41096376,0.341554905
91,10.51666667,0.334639527,0.060453208,10.52333333,0.481870993,0.212743847,10.52333333,0.504417449,0.418394863,10.52333333,0.342982657,0.17634082,10.52333333,0.420859412,0.345628344
92,10.63333333,0.312629662,0.070926555,10.64,0.512202518,0.215495575,10.64,0.481422304,0.402378424,10.64,0.391939872,0.191589519,10.64,0.425454713,0.349310238
93,10.75,0.306459424,0.075037097,10.75666667,0.519723068,0.208443521,10.75666667,0.450535305,0.381475738,10.75666667,0.417334579,0.205184918,10.75666667,0.426652766,0.338955116
94,10.86666667,0.309055613,0.072840408,10.87333333,0.509764143,0.197059624,10.87333333,0.420335685,0.362868349,10.87333333,0.420569901,0.215462827,10.87333333,0.425163413,0.322317415
95,10.98333333,0.320067188,0.067242688,10.99,0.494200994,0.190300838,10.99,0.404293242,0.357550027,10.99,0.396407471,0.218151374,10.99,0.425255526,0.315032654
96,11.1,0.327567322,0.063403874,11.10666667,0.47506588,0.183833713,11.10666667,0.411833663,0.368279332,11.10666667,0.390353696,0.225300648,11.10666667,0.440870853,0.32726153
97,11.21666667,0.326183702,0.065575447,11.22333333,0.453539165,0.181800043,11.22333333,0.44021727,0.381723578,11.22333333,0.415389463,0.239173909,11.22333333,0.457025414,0.332338585
98,11.33333333,0.322609072,0.067578923,11.34,0.434616777,0.183754484,11.34,0.477881775,0.394115157,11.34,0.440527862,0.251523697,11.34,0.470571632,0.337177488
99,11.45,0.329166908,0.059012641,11.45666667,0.42823201,0.192415574,11.45666667,0.507600591,0.404608354,11.45666667,0.440690474,0.25339519,11.45666667,0.468883125,0.338763256
100,11.56666667,0.339682721,0.054214,11.57333333,0.449432777,0.204884159,11.57333333,0.514984268,0.411571328,11.57333333,0.391658813,0.228508364,11.57333333,0.445790824,0.333575002
101,11.68333333,0.343082397,0.053623717,11.69,0.480608548,0.215225579,11.69,0.519312488,0.427626262,11.69,0.322134968,0.200558952,11.69,0.405285672,0.333340261
102,11.8,0.341317909,0.058482604,11.80666667,0.527016771,0.220869906,11.80666667,0.519740709,0.442139884,11.80666667,0.281357467,0.188989761,11.80666667,0.382126396,0.33243417
103,11.91666667,0.337171966,0.074134903,11.92333333,0.557211958,0.227112687,11.92333333,0.515149467,0.445005621,11.92333333,0.280460554,0.198645342,11.92333333,0.368246961,0.32199686
