,time,rela,crel,time.1,rela.1,crel.1,time.2,rela.2,crel.2,time.3,rela.3,crel.3,time.4,rela.4,crel.4
45,5.14,0.545092378,0.500994197,5.14,0.548328241,0.494428223,5.138333333,0.393509436,0.402360266,5.14,0.375520551,0.188576727,5.133333333,0.227336064,0.250925812
46,5.256666667,0.536743556,0.49742802,5.256666667,0.5235519,0.494898593,5.255,0.393295783,0.406134118,5.256666667,0.384112766,0.205024751,5.25,0.235398165,0.271491157
47,5.373333333,0.52587363,0.499118031,5.373333333,0.493831402,0.489663288,5.371666667,0.398082701,0.40776003,5.373333333,0.384600432,0.218987469,5.366666667,0.244733022,0.283034136
48,5.49,0.531500115,0.504433484,5.49,0.503156899,0.500662329,5.488333333,0.406328644,0.40810413,5.49,0.389024397,0.221242518,5.483333333,0.274853297,0.309468846
49,5.606666667,0.535497227,0.506828696,5.606666667,0.544289406,0.525879459,5.605,0.409082064,0.409841526,5.606666667,0.388932942,0.208353967,5.6,0.312521496,0.32403672
50,5.723333333,0.541546117,0.511006536,5.723333333,0.584322097,0.535692076,5.721666667,0.406127988,0.410974815,5.723333333,0.393653321,0.205426011,5.716666667,0.33405875,0.325375324
51,5.84,0.543326907,0.526514445,5.84,0.606900327,0.528886515,5.838333333,0.401188759,0.413682658,5.84,0.395091953,0.205678327,5.833333333,0.328700214,0.308302514
52,5.956666667,0.535397222,0.536445471,5.956666667,0.600803919,0.502545945,5.955,0.397604304,0.414183894,5.956666667,0.393681748,0.226748359,5.95,0.324478326,0.301806232
53,6.073333333,0.531777694,0.534794052,6.073333333,0.599669263,0.488796802,6.071666667,0.400200782,0.410098815,6.073333333,0.386777544,0.240992022,6.066666667,0.327396935,0.309996436
54,6.19,0.514488197,0.525305069,6.19,0.621616126,0.507819853,6.188333333,0.401131344,0.406027269,6.19,0.384076691,0.257217575,6.183333333,0.319227004,0.302152104
55,6.306666667,0.501286888,0.515394947,6.306666667,0.623971062,0.518252724,6.305,0.399660963,0.401710685,6.306666667,0.385369264,0.268394255,6.3,0.30763857,0.288305585
56,6.423333333,0.487740521,0.501691366,6.423333333,0.602427742,0.507940646,6.421666667,0.394905019,0.400447873,6.423333333,0.383839647,0.264870148,6.416666667,0.267693292,0.244383837
57,6.54,0.47803225,0.48632583,6.54,0.556364507,0.47588872,6.538333333,0.388497855,0.399966982,6.54,0.385285055,0.260005519,6.533333333,0.261880106,0.222767741
58,6.656666667,0.468556983,0.462114233,6.656666667,0.523567826,0.450833009,6.655,0.384499854,0.395832825,6.656666667,0.375790212,0.236681091,6.65,0.280072123,0.219588385
59,6.773333333,0.457092639,0.446305812,6.773333333,0.534011679,0.456745652,6.771666667,0.382830713,0.392929015,6.773333333,0.344583151,0.210721383,6.766666667,0.291675919,0.22754717
60,6.89,0.439160827,0.456541035,6.89,0.56378044,0.485885232,6.888333333,0.383372329,0.391056952,6.89,0.293831978,0.182190415,6.883333333,0.280470912,0.231447801
61,7.006666667,0.424258155,0.475676103,7.006666667,0.588528023,0.51698175,7.005,0.385037705,0.391556643,7.006666667,0.240080787,0.153200456,7,0.246554295,0.221163889
62,7.123333333,0.427417913,0.490755566,7.123333333,0.590640976,0.541426023,7.121666667,0.384451876,0.393472348,7.123333333,0.219010843,0.147404383,7.116666667,0.22268188,0.208715655
63,7.24,0.443935053,0.496689873,7.24,0.586010584,0.551179916,7.238333333,0.385258452,0.394511793,7.24,0.216906144,0.146776427,7.233333333,0.214664335,0.187484017
64,7.356666667,0.456301309,0.498134981,7.356666667,0.567724502,0.541703283,7.355,0.389017172,0.398026408,7.356666667,0.226528252,0.146621797,7.35,0.218504015,0.183004643
65,7.473333333,0.458027734,0.499769332,7.473333333,0.536135098,0.517316638,7.471666667,0.391287376,0.400613236,7.473333333,0.221287809,0.138550965,7.466666667,0.232030078,0.196356193
66,7.59,0.438828372,0.485717199,7.59,0.515649981,0.503683125,7.588333333,0.392659629,0.401312635,7.59,0.215540245,0.131717624,7.583333333,0.260486244,0.245362585
67,7.706666667,0.420885821,0.464705732,7.706666667,0.492630757,0.493158664,7.705,0.392539374,0.401391218,7.706666667,0.228832988,0.137715904,7.7,0.286646038,0.299294853
68,7.823333333,0.414841431,0.446275202,7.823333333,0.477619991,0.472643301,7.821666667,0.390995294,0.399371344,7.823333333,0.24187845,0.153539155,7.816666667,0.322546081,0.352876162
69,7.94,0.417132678,0.438142855,7.94,0.480079747,0.467798366,7.938333333,0.391566969,0.397985268,7.94,0.256787267,0.167672166,7.933333333,0.34728583,0.38354835
70,8.056666667,0.420095449,0.436325831,8.056666667,0.485189045,0.461769308,8.055,0.393318152,0.396181882,8.056666667,0.256119517,0.172760435,8.05,0.371163405,0.397900844
71,8.173333333,0.413192732,0.433237096,8.173333333,0.497521637,0.466565966,8.171666667,0.396888702,0.397763373,8.173333333,0.252620678,0.164795543,8.166666667,0.380077707,0.404793974
72,8.29,0.394851692,0.43618304,8.29,0.524845652,0.491219091,8.288333333,0.400561872,0.398796086,8.29,0.246786605,0.151268646,8.283333333,0.381671309,0.409311711
73,8.406666667,0.377477837,0.446420002,8.406666667,0.535457227,0.495028229,8.405,0.399983777,0.39829955,8.406666667,0.241164233,0.127490671,8.4,0.365635606,0.395442844
74,8.523333333,0.365595225,0.458662725,8.523333333,0.556172736,0.501608479,8.521666667,0.395938753,0.395435601,8.523333333,0.239814373,0.108227568,8.516666667,0.363366856,0.390487408
75,8.64,0.359581045,0.450623667,8.64,0.562408418,0.48110647,8.638333333,0.390256572,0.391918772,8.64,0.237890118,0.086568705,8.633333333,0.380055683,0.392813791
76,8.756666667,0.356306546,0.438830886,8.756666667,0.555121243,0.458593198,8.755,0.387378708,0.393561738,8.756666667,0.22435491,0.056521845,8.75,0.402467122,0.407649897
77,8.873333333,0.341485529,0.419804001,8.873333333,0.544795531,0.449251111,8.871666667,0.392875677,0.399714818,8.873333333,0.222742984,0.048836555,8.866666667,0.412594872,0.417088967
78,8.99,0.322451213,0.404459891,8.99,0.522737761,0.444872977,8.988333333,0.396728612,0.402562744,8.99,0.231811917,0.065314145,8.983333333,0.368847288,0.386207831
79,9.106666667,0.319031075,0.40863496,9.106666667,0.52544421,0.462410921,9.105,0.396323817,0.401127694,9.106666667,0.255477231,0.097465469,9.1,0.306290979,0.34050321
80,9.223333333,0.316265028,0.410432463,9.223333333,0.546473827,0.477053446,9.221666667,0.393300213,0.396050455,9.223333333,0.280487802,0.132539587,9.216666667,0.255904207,0.299121204
81,9.34,0.327590253,0.420906408,9.34,0.560550322,0.484430681,9.338333333,0.385923895,0.391628766,9.34,0.270271997,0.143684152,9.333333333,0.256432406,0.28812811
82,9.456666667,0.349470669,0.434114709,9.456666667,0.55543475,0.48437587,9.455,0.384747708,0.391111714,9.456666667,0.240788355,0.13250578,9.45,0.286113628,0.29249995
83,9.573333333,0.373916095,0.449903046,9.573333333,0.505333545,0.461549101,9.571666667,0.384645061,0.39156425,9.573333333,0.223906679,0.128551301,9.566666667,0.300618974,0.28555021
84,9.69,0.395516619,0.460896506,9.69,0.458216137,0.436054626,9.688333333,0.383321214,0.38954763,9.69,0.228611147,0.137591047,9.683333333,0.304296587,0.288316375
85,9.806666667,0.405996071,0.463812165,9.806666667,0.419708278,0.422350375,9.805,0.382862036,0.386780047,9.806666667,0.256075899,0.161126107,9.8,0.3059145,0.305214569
86,9.923333333,0.400037385,0.4623072,9.923333333,0.396392317,0.412138429,9.921666667,0.384658257,0.384399979,9.923333333,0.279462346,0.198355666,9.916666667,0.330679666,0.34091943
87,10.04,0.389478499,0.45852601,10.04,0.388378811,0.408468452,10.03833333,0.390263041,0.388038125,10.04,0.278910015,0.210265819,10.03333333,0.345315392,0.361175272
88,10.15666667,0.375854883,0.457110612,10.15666667,0.397270117,0.407002182,10.155,0.393254212,0.393055129,10.15666667,0.257613435,0.19490177,10.15,0.342642661,0.358260809
89,10.27333333,0.35497035,0.452978387,10.27333333,0.411073617,0.408626515,10.27166667,0.392592985,0.394073444,10.27333333,0.231445364,0.164549115,10.26666667,0.318852701,0.341002681
90,10.39,0.333986515,0.434915471,10.39,0.430318372,0.432927391,10.38833333,0.391039357,0.392964909,10.39,0.21690368,0.142605493,10.38333333,0.302238418,0.3312589
91,10.50666667,0.300239041,0.41232262,10.50666667,0.440350017,0.454352832,10.505,0.390512622,0.389608577,10.50666667,0.220204697,0.143681697,10.5,0.325187093,0.352046085
92,10.62333333,0.265928784,0.377812387,10.62333333,0.43864782,0.467300002,10.62166667,0.392566603,0.388618667,10.62333333,0.225743608,0.145806481,10.61666667,0.339121015,0.360513287
93,10.74,0.234126697,0.359890225,10.74,0.430464831,0.45644152,10.73833333,0.392700009,0.389802852,10.74,0.242843638,0.146116826,10.73333333,0.356670658,0.365207847
94,10.85666667,0.222038119,0.356741651,10.85666667,0.4296202,0.432814744,10.855,0.390827058,0.389232703,10.85666667,0.252771444,0.147187663,10.85,0.336780219,0.344532811
95,10.97333333,0.245426882,0.374358097,10.97333333,0.415218407,0.406353312,10.97166667,0.383214095,0.390759702,10.97333333,0.255344894,0.14598127,10.96666667,0.314128096,0.320667095
96,11.09,0.274031996,0.3948784,11.09,0.405490411,0.39352457,11.08833333,0.375905014,0.392041645,11.09,0.253781009,0.151161678,11.08333333,0.302803256,0.31189561
97,11.20666667,0.295256857,0.394502267,11.20666667,0.397963757,0.392354124,11.205,0.371775926,0.388843368,11.20666667,0.248012009,0.161247189,11.2,0.314226181,0.329682942
98,11.32333333,0.293950011,0.383493869,11.32333333,0.374713886,0.383659648,11.32166667,0.372281148,0.384652328,11.32333333,0.236702472,0.153281449,11.31666667,0.342387474,0.355934978
99,11.44,0.275114098,0.363312459,11.44,0.374986817,0.385626698,11.43833333,0.376962761,0.376706267,11.44,0.224680224,0.155085855,11.43333333,0.367615545,0.380286526
100,11.55666667,0.264119356,0.348814226,11.55666667,0.398200879,0.399929776,11.555,0.379163187,0.373791739,11.55666667,0.215200313,0.157922778,11.55,0.374695351,0.392058606
101,11.67333333,0.249967753,0.341765707,11.67333333,0.426213957,0.426856154,11.67166667,0.37827157,0.374998733,11.67333333,0.20637996,0.154648562,11.66666667,0.389988192,0.403755867
102,11.79,0.236549152,0.339207471,11.79,0.455698054,0.447282609,11.78833333,0.377980845,0.377812674,11.79,0.199734774,0.152221906,11.78333333,0.408616915,0.419636812
103,11.90666667,0.213205656,0.34005812,11.90666667,0.461132339,0.447384663,11.905,0.38130069,0.380722903,11.90666667,0.190358156,0.146562434,11.9,0.428002637,0.436070112
